unique_row_ID;BOROUGH;organisation;road_name;unique_contraflow_ID;road_limits_char;order_action;introduces_one_way_street;introduces_cf_cyclelane;introduces_cf_cycletrack;introduces_cf_footway;introduces_contraflow_bus_lane;enables_cf_cycling_in_bus_lane;introduces_cf_seg_cyclelane;FEATURE_ID;osm_id;spatial_data_source;contraflow_start_date;contraflow_stop_date;notice_id_1;publication_date_1;pub_date_1_source_TRO;tro_type_1;tro_action_1;notice_id_2;publication_date_2;pub_date_2_source_TRO;tro_type_2;tro_action_2;notice_id_3;publication_date_3;pub_date_3_source_TRO;tro_type_3;tro_action_3;contraflow_length;geometry
1430;Southwark;Southwark;Munton Road;swk18;north side;introduce a contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG153880;"NA";TFL CID;2005-01-18;NA;L-57542-103;2005-01-11;TRUE;Permanent;Consultation;L-57542-104;2005-01-17;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;4,767552355247471 [m];list(c(532426.71586035, 532431.412534768, 178882.577227354, 178883.396254136))
1431;Southwark;Southwark;Munton Road;swk18;north side;introduce a contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2005-01-18;NA;L-57542-103;2005-01-11;TRUE;Permanent;Consultation;L-57542-104;2005-01-17;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;28,665160639502492 [m];list(c(532546.470723366, 532574.8443341, 178897.241411103, 178901.319357695))
1432;Southwark;Southwark;Verney Road;swk19;"from a point opposite the south-western wall of Nos. 1-3 Verney Road south-westward for a distance of 32.5 metres;";introduce a contra-flow cycle lane and one way;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2007-12-21;NA;L-58519-396937;2007-11-22;TRUE;Permanent;Consultation;L-58549-416995;2007-12-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;31,906033524438328 [m];list(c(534426.890559657, 534452.079652619, 177976.239708332, 177995.822981066))
1433;Southwark;Southwark;Hopton Street;swk20;east to west arm of HOPTON STREET which lies between the eastern kerb-line of the north to south arm of Hopton Street and the south-western kerb-line of Holland Street;introduce a contra-flow cycle lane and one way working;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";666112380;OSM_id;2009-05-18;NA;L-59036-793188;2009-04-16;TRUE;Permanent;Consultation;L-59062-818144;2009-05-14;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;34,249081162608952 [m];list(c(531797.679900227, 531800.085056679, 531808.904551684, 531828.47972804, 531831.069167387, 180475.349408927, 180476.324252187, 180477.376405132, 180476.582109963, 180474.735290043))
1434;Southwark;Southwark;Bellenden Road;swk21;between the northern kerb-line of Holly Grove and the south-easternmost kerb-line of Highshore Road;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4656332;OSM_id;NA;NA;L-59495-1169109;2010-07-22;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;177,082804042557058 [m];list(c(533950.969755464, 533947.935150946, 533947.147690043, 533943.584392987, 533944.085061403, 533947.439075895, 533949.091826277, 533948.894027896, 176284.538339992, 176294.740656718, 176306.704681992, 176385.852692074, 176394.556759967, 176435.328643636, 176455.446880152, 176460.849835657))
1435;Southwark;Southwark;Gervase Street;swk22;Entire length;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG135715;"NA";TFL CID;2011-01-24;NA;L-59495-1169109;2010-07-22;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;159,141426521770683 [m];list(c(534857.013797529, 534891.066449378, 534907.905980693, 534924.564324807, 534992.735681744, 177349.988176486, 177367.44425235, 177376.528903546, 177386.881786372, 177432.682518121))
1436;Southwark;Southwark;Kirkwood Road;swk23;between the north-western kerb-line of Nunhead Green and the south-western kerb-line of Kimberley Avenue;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG107487;"NA";TFL CID;2011-01-24;NA;L-59495-1169109;2010-07-22;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;193,607282714421331 [m];list(c(534927.509953409, 534981.638176615, 535009.767835921, 176074.829973597, 175947.004585029, 175899.982481334))
1437;Southwark;Southwark;Balfour Street;swk24;southern kerb-line of New Kent Road and the northern kerb-line of Munton Road;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG135719;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;59,813468638195538 [m];list(c(532574.684963637, 532569.155233933, 532566.862830161, 532564.916798599, 532564.124210861, 178905.605346337, 178935.023614422, 178950.305552659, 178961.629318097, 178964.457680522))
1438;Southwark;Southwark;Balfour Street;swk25;north-western kerb-line of Victory Place and the southern kerb-line of Munton Road;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG135718;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;44,555171849623406 [m];list(c(532580.856403256, 532590.323873956, 178899.347016049, 178855.809327352))
1439;Southwark;Southwark;Balfour Street;swk25;north-western kerb-line of Victory Place and the southern kerb-line of Munton Road;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;14,725593410404555 [m];list(c(532589.280053011, 532592.43362846, 178853.846060774, 178839.46210919))
1442;Southwark;Southwark;Bermondsey Street;swk27;between the north-eastern kerb-line of Abbey Street and Long Lane and the southern kerb-line of Tanner Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082124;"NA";created new from OSM;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;185,607648818075063 [m];list(c(533246.725521743, 533295.867830374, 179690.042344521, 179511.058454737))
1443;Southwark;Southwark;Bermondsey Street;swk27;between the north-eastern kerb-line of Abbey Street and Long Lane and the southern kerb-line of Tanner Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082124;"NA";created new from OSM;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;28,930942114302120 [m];list(c(533295.867830374, 533295.931729567, 179511.058454737, 179482.12758319))
1444;Southwark;Southwark;Bermondsey Street;swk27;between the north-eastern kerb-line of Abbey Street and Long Lane and the southern kerb-line of Tanner Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082124;"NA";created new from OSM;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;69,748559135166914 [m];list(c(533295.931729567, 533274.052642175, 179482.12758319, 179415.899439351))
1445;Southwark;Southwark;Druid Street;swk28;between the south-western kerb-line of Gedling Place and the south-eastern kerb-line of Tanner Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";RWG082037;created new from OSM;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;210,917189297483930 [m];list(c(533810.727368656, 533649.488689496, 179530.146245193, 179666.117378467))
1449;Southwark;Southwark;Chapter Road;swk29;between its junction with Manor Place and the north-western kerb-line of Westcott Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082127;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;83,337559806657765 [m];list(c(531861.38047476, 531854.448245331, 531852.649011217, 531852.437399279, 531858.85348212, 531861.102512504, 531861.697796419, 178051.04802475, 178057.768511939, 178060.890655104, 178064.436210145, 178115.395842604, 178117.24797872, 178129.485176504))
1450;Southwark;Southwark;Guy Street;swk30;Entire length;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082155;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;107,911499171220314 [m];list(c(532968.746970059, 532866.425884173, 532865.518867507, 532864.758550976, 532864.231740303, 532863.777436155, 532863.119117961, 179778.868598872, 179798.908792309, 179798.905786078, 179798.667386934, 179798.446373946, 179798.140870232, 179797.645657305))
1451;Southwark;Southwark;Kipling Street;swk31;Entire length;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082142;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;247,964093207341932 [m];list(c(532839.058193117, 532839.678899746, 532840.287113692, 532841.86764085, 532854.776008193, 532856.195657367, 532858.971883025, 532855.398842862, 179638.349228492, 179638.4637273, 179638.750136842, 179639.457568769, 179659.757398426, 179748.25905771, 179808.638560525, 179880.466048124))
1452;Southwark;Southwark;Melford Road;swk33;between the western kerb-line of Underhill Road and its junction with Lordship Lane;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG107524;"NA";TFL CID;NA;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,164848268803897 [m];list(c(534301.118086529, 534307.029871643, 534320.864737104, 173488.789867927, 173493.958510654, 173507.432841839))
1453;Southwark;Southwark;Melford Road;swk33;between the western kerb-line of Underhill Road and its junction with Lordship Lane;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG207134;"NA";TFL CID;NA;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;187,348868042369901 [m];list(c(534320.868431249, 534326.742120431, 534332.897403392, 534342.558189985, 534501.0347304, 173507.43594377, 173512.303276446, 173516.529698086, 173519.493529156, 173485.180208989))
1454;Southwark;Southwark;Silvester Street;swk34;Entire length;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082050;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;59,814218126790038 [m];list(c(532555.291571516, 532500.534208143, 179693.524413339, 179669.454269039))
1455;Southwark;Southwark;Swan Street;swk35;between the south-western kerb-line of Trinity Street and the north-easternmost boundary of Nos. 17 to 12 Swan Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG082134;"NA";TFL CID;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;127,029805898768117 [m];list(c(532280.956871046, 532364.489082739, 179449.694536264, 179545.396893583))
1456;Southwark;Southwark;Stoney Street;swk36;between its junction with Southwark Street and south-eastern kerb-line of Park Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";8364270;OSM_id;2011-01-24;NA;L-59528-1193043;2010-08-26;TRUE;Permanent;Consultation;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;98,078283555764330 [m];list(c(532629.291589977, 532624.907613306, 532618.553434478, 532576.74741275, 532570.057604544, 180153.99802177, 180160.460204681, 180168.707086675, 180223.011036076, 180232.150575264))
1457;Southwark;Southwark;Winchester Walk;swk37;between its junction with Cathedral Street and its junction with Stoney Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG154238;"NA";TFL CID;2011-01-24;NA;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85,369482056536896 [m];list(c(532550.180583218, 532634.939630801, 180319.345315834, 180309.154520015))
1458;Southwark;Southwark;Winchester Walk;swk37;between its junction with Cathedral Street and its junction with Stoney Street;introduce contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG153890;"NA";TFL CID;2011-01-24;NA;L-59677-1286196;2011-01-20;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,787577072251970 [m];list(c(532549.289265558, 532550.07617984, 180319.281913226, 180319.314217366))
1459;Southwark;Southwark;Marine Street;swk38;between its junctions with Old Jamaica Road and Frean Street;introduce one Way Streets with contra-flow cycling;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2011-12-12;NA;L-59901-1435234;2011-09-08;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44,080548370256082 [m];list(c(534094.87838799, 534083.498827828, 179342.892833126, 179300.306446157))
1460;Southwark;Southwark;Neckinger;swk39;between Abbey Street and Spa Road;formalise existing one Way Street and introduce contra-flow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG108042;"NA";TFL CID;2011-12-12;NA;L-59901-1435234;2011-09-08;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;249,114768670009454 [m];list(c(533847.918917567, 533848.65855836, 533838.999587356, 533829.677749738, 533808.219419847, 533806.656885961, 533803.004379989, 533794.856727075, 533793.426685835, 533791.597069832, 533790.943602416, 533788.937607468, 533786.387979854, 179186.048060142, 179188.105390301, 179219.89150751, 179254.230962475, 179322.940123845, 179338.885202569, 179360.195484821, 179400.25355037, 179407.438682232, 179416.778453969, 179420.665332704, 179423.98081218, 179425.48916465))
1461;Southwark;Southwark;Copleston Road;swk40;between its junction with Oglander Road and its junction with Oxenford Street;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2012-04-23;NA;L-59982-1488542;2011-12-01;TRUE;Permanent;Consultation;L-60121-1575511;2012-04-19;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;146,731288937407442 [m];list(c(533667.780707133, 533628.618073719, 175425.755925353, 175567.164409176))
1462;Southwark;Southwark;Copleston Road;swk40;between its junction with Oglander Road and its junction with Oxenford Street;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2012-04-23;NA;L-59982-1488542;2011-12-01;TRUE;Permanent;Consultation;L-60121-1575511;2012-04-19;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;26,733805960308750 [m];list(c(533628.618073719, 533626.528313204, 175567.164409176, 175593.816412518))
1463;Southwark;Southwark;Oglander Road;swk41;between its junction with Everthorpe Road and its junction with Copleston Road;enable contraflow cycling;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG107475;"NA";TFL CID;2012-04-23;NA;L-59982-1488542;2011-12-01;TRUE;Permanent;Consultation;L-60121-1575511;2012-04-19;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;106,486605815207440 [m];list(c(533670.055626837, 533670.856836798, 533672.83463249, 533675.103331923, 533676.088825457, 533689.708442268, 533729.151204001, 175430.071135723, 175428.128972975, 175427.051323794, 175427.46720519, 175428.65642049, 175449.778641122, 175511.383594141))
1464;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569614;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;34,847278034898501 [m];list(c(535827.799366718, 535824.196819647, 535818.415985169, 535810.886695967, 535808.268325427, 535799.342018934, 535797.304683197, 535795.414979502, 535794.174019654, 178789.78408772, 178788.897773937, 178787.118678441, 178785.259512576, 178784.978155354, 178784.706406663, 178784.51846722, 178783.744680085, 178782.609859967))
1465;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569609;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;11,603516367541777 [m];list(c(535794.174019654, 535791.928561089, 535789.409172843, 535787.67139528, 178782.609859967, 178779.289362769, 178775.560940157, 178772.99958482))
1466;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569610;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;63,059110338733319 [m];list(c(535787.67139528, 535776.794344761, 535766.931997724, 535726.911595745, 178772.99958482, 178778.662721251, 178778.844548663, 178770.253703599))
1467;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";315680284;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;11,701403300193180 [m];list(c(535715.191462222, 535703.962999426, 178766.902950718, 178763.609857579))
1468;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766567519;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;13,245243390819288 [m];list(c(535703.962999426, 535705.588388961, 535699.912085592, 178763.609857579, 178756.586876308, 178754.53250538))
1469;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569617;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;3,609737041014499 [m];list(c(535829.866243459, 535829.901884257, 535827.799366718, 178791.987019578, 178790.652596209, 178789.78408772))
1470;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569615;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;2,694947207454103 [m];list(c(535829.567401824, 535829.370573594, 178795.373116764, 178798.060866585))
1471;Southwark;Southwark;Rotherhithe New Road;swk42;between its junctions with Lower Road and Oldfield Grove;enable contraflow cycling using the ‘shared-use’ cycle tracks;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;"NA";766569619;OSM_id;2012-11-26;NA;L-60309-1696237;2012-10-25;TRUE;Permanent;Consultation;L-60335-1714154;2012-11-22;TRUE;Permanent;Introduction;NA;NA;NA;NA;NA;7,972474117591073 [m];list(c(535829.370573594, 535829.357056986, 535831.310780747, 535834.091655449, 178798.060866585, 178799.607315297, 178801.885122705, 178803.884564378))
